u,v,unweighted_hops,weighted_cost,path_length_sum,euclidean,tortuosity
13,99,inf,inf,inf,1007.1355420200401,inf
13,100,inf,inf,inf,480.61627105207333,inf
13,101,inf,inf,inf,681.5423684555495,inf
13,102,9.0,444.98989873223326,444.98989873223326,303.48640826238,1.4662597289942423
13,103,inf,inf,inf,384.0377585602749,inf
13,104,inf,inf,inf,285.71664284741973,inf
13,105,inf,inf,inf,769.1716323422231,inf
13,106,inf,inf,inf,576.157096632507,inf
13,107,inf,inf,inf,616.2661762582788,inf
13,108,inf,inf,inf,873.0366544424123,inf
13,109,inf,inf,inf,1005.9448295011014,inf
13,110,20.0,1217.5849198858496,1217.5849198858496,547.0,2.225932211857129
13,111,inf,inf,inf,738.047423950521,inf
14,15,inf,inf,inf,543.0745805135792,inf
14,16,inf,inf,inf,541.6022525802491,inf
14,17,inf,inf,inf,376.70280062670093,inf
14,18,inf,inf,inf,112.0044641967453,inf
14,19,inf,inf,inf,201.8142710513803,inf
14,20,inf,inf,inf,241.58021442162848,inf
14,21,inf,inf,inf,562.072059437222,inf
14,22,inf,inf,inf,268.21819475941595,inf
14,23,inf,inf,inf,211.8726032312814,inf
14,24,inf,inf,inf,437.8367275594865,inf
14,25,inf,inf,inf,129.1394595001853,inf
14,26,inf,inf,inf,516.1676084374144,inf
14,27,inf,inf,inf,197.46645284705957,inf
14,28,inf,inf,inf,83.52843827104634,inf
14,29,inf,inf,inf,173.0028901492689,inf
14,30,inf,inf,inf,471.87392383983246,inf
14,31,inf,inf,inf,375.10531854400574,inf
14,32,inf,inf,inf,636.3175307973213,inf
14,33,inf,inf,inf,196.9771560359221,inf
14,34,inf,inf,inf,488.6153906704127,inf
14,35,inf,inf,inf,613.1492477366338,inf
14,36,inf,inf,inf,312.27071588607214,inf
14,37,inf,inf,inf,578.1323377912707,inf
14,38,inf,inf,inf,120.70211265756701,inf
14,39,inf,inf,inf,169.49631264425784,inf
14,40,inf,inf,inf,273.64210202379314,inf
14,41,inf,inf,inf,457.0175051351972,inf
14,42,inf,inf,inf,213.32135383031863,inf
14,43,inf,inf,inf,165.71059109181888,inf
14,44,inf,inf,inf,269.60155785900054,inf
14,45,inf,inf,inf,593.3169473392784,inf
14,46,inf,inf,inf,590.7122819105762,inf
14,47,inf,inf,inf,530.1443199733446,inf
14,48,inf,inf,inf,61.032778078668514,inf
14,49,inf,inf,inf,596.4059020499378,inf
14,50,inf,inf,inf,223.57325421436258,inf
14,51,inf,inf,inf,185.23498589629335,inf
14,52,inf,inf,inf,338.178946713127,inf
14,53,inf,inf,inf,579.0138167608783,inf
14,54,inf,inf,inf,220.41097976280582,inf
14,55,inf,inf,inf,245.20399670478457,inf
14,56,inf,inf,inf,67.468511173732,inf
14,57,inf,inf,inf,112.57886124845996,inf
14,58,inf,inf,inf,165.73774464496614,inf
14,59,inf,inf,inf,158.90248582070703,inf
14,60,inf,inf,inf,587.1226447685356,inf
14,61,inf,inf,inf,562.5104443474805,inf
14,62,inf,inf,inf,611.863546879531,inf
14,63,inf,inf,inf,510.9060579010588,inf
14,64,inf,inf,inf,130.38404810405297,inf
14,65,inf,inf,inf,467.9529890918531,inf
14,66,inf,inf,inf,138.75518008348374,inf
14,67,inf,inf,inf,414.2475105537751,inf
14,68,inf,inf,inf,377.30226609444054,inf
14,69,inf,inf,inf,205.8275977608445,inf
14,70,inf,inf,inf,589.2172774113128,inf
14,71,inf,inf,inf,648.4566292359112,inf
14,72,inf,inf,inf,614.4477195010166,inf
14,73,inf,inf,inf,343.4064647032726,inf
14,74,inf,inf,inf,613.1394621128214,inf
14,75,inf,inf,inf,248.68453912537467,inf
14,76,inf,inf,inf,131.7269904006009,inf
14,77,inf,inf,inf,342.12570789112004,inf
14,78,inf,inf,inf,40.024992192379,inf
14,79,inf,inf,inf,519.7730273879167,inf
14,80,inf,inf,inf,186.03494295427404,inf
14,81,inf,inf,inf,225.48835890129672,inf
14,82,inf,inf,inf,312.40998703626616,inf
14,83,inf,inf,inf,468.33428232406817,inf
14,84,inf,inf,inf,277.5103601669675,inf
14,85,inf,inf,inf,145.06550244630873,inf
14,86,inf,inf,inf,260.6338427756457,inf
14,87,inf,inf,inf,577.0857821849365,inf
14,88,inf,inf,inf,152.7776161615307,inf
14,89,inf,inf,inf,381.3200755271088,inf
14,90,inf,inf,inf,561.3599558215744,inf
14,91,inf,inf,inf,490.0459162160215,inf
14,92,inf,inf,inf,108.55873986004075,inf
14,93,inf,inf,inf,296.59399859066605,inf
14,94,inf,inf,inf,325.29678756483287,inf
14,95,inf,inf,inf,319.4526568992658,inf
14,96,inf,inf,inf,172.7917822120022,inf
14,97,inf,inf,inf,436.81803992051425,inf
14,98,inf,inf,inf,277.31750756127894,inf
14,99,inf,inf,inf,608.2713210402081,inf
14,100,inf,inf,inf,343.28413887041154,inf
14,101,inf,inf,inf,257.63540129415446,inf
14,102,inf,inf,inf,224.61522655421203,inf
14,103,inf,inf,inf,535.9561549231429,inf
14,104,inf,inf,inf,153.39491516996253,inf
14,105,inf,inf,inf,627.2615084635753,inf
14,106,inf,inf,inf,144.25324953012324,inf
14,107,inf,inf,inf,394.0812099047606,inf
14,108,inf,inf,inf,475.94642555649057,inf
14,109,inf,inf,inf,605.5947489864819,inf
14,110,inf,inf,inf,230.38446128157167,inf
14,111,inf,inf,inf,619.7434953268973,inf
15,16,inf,inf,inf,490.2948092729516,inf
15,17,inf,inf,inf,873.203870811393,inf
15,18,inf,inf,inf,641.723460690039,inf
15,19,8.0,597.5239533417507,597.5239533417507,353.30581653859025,1.6912372380274283
15,20,inf,inf,inf,536.8845313472907,inf
15,21,inf,inf,inf,884.0050904830808,inf
15,22,inf,inf,inf,783.4851625908432,inf
15,23,inf,inf,inf,513.264064590538,inf
15,24,inf,inf,inf,526.8178053179296,inf
15,25,inf,inf,inf,672.1673898665421,inf
15,26,inf,inf,inf,577.440040177333,inf
15,27,inf,inf,inf,665.1022477784901,inf
15,28,inf,inf,inf,473.2958905378326,inf
15,29,inf,inf,inf,691.1352978975968,inf
15,30,inf,inf,inf,415.94350577933056,inf
15,31,inf,inf,inf,538.3846208799059,inf
15,32,inf,inf,inf,585.1580982948112,inf
15,33,inf,inf,inf,735.8328614570023,inf
15,34,inf,inf,inf,506.723790639437,inf
15,35,inf,inf,inf,145.03103116229988,inf
15,36,inf,inf,inf,841.8414340004892,inf
15,37,inf,inf,inf,67.53517601961218,inf
15,38,inf,inf,inf,657.2221846529528,inf
15,39,9.0,615.6833329081851,615.6833329081851,396.531209364408,1.5526730768431862
15,40,inf,inf,inf,535.5987303943131,inf
15,41,inf,inf,inf,450.40537296972826,inf
15,42,inf,inf,inf,668.613490740353,inf
15,43,inf,inf,inf,690.8675705227449,inf
15,44,inf,inf,inf,451.558412611259,inf
15,45,inf,inf,inf,707.6475111240059,inf
15,46,inf,inf,inf,815.3189559920706,inf
15,47,inf,inf,inf,926.1214823121209,inf
15,48,inf,inf,inf,601.0831889181396,inf
15,49,inf,inf,inf,660.5104086992119,inf
15,50,inf,inf,inf,739.5302563113967,inf
15,51,inf,inf,inf,696.9548048474879,inf
15,52,inf,inf,inf,881.0022701446347,inf
15,53,inf,inf,inf,850.9788481507634,inf
15,54,13.0,1020.8153672641495,1020.8153672641495,427.8469352467071,2.3859359111115803
15,55,inf,inf,inf,788.000634517511,inf
15,56,inf,inf,inf,477.55418540726873,inf
15,57,inf,inf,inf,589.5252327084906,inf
15,58,inf,inf,inf,383.5322672214165,inf
15,59,inf,inf,inf,596.1543424315552,inf
15,60,inf,inf,inf,44.10215414239989,inf
15,61,2.0,132.1248916810278,132.1248916810278,112.44554237496477,1.1750122671865426
15,62,inf,inf,inf,295.24396691549856,inf
15,63,inf,inf,inf,495.2342879890285,inf
15,64,12.0,823.1635636485403,823.1635636485403,483.663105890867,1.7019358177679107
15,65,inf,inf,inf,238.76766950322232,inf
15,66,inf,inf,inf,432.83830699234557,inf
15,67,inf,inf,inf,249.897979183506,inf
15,68,inf,inf,inf,863.0486660669837,inf
15,69,inf,inf,inf,424.736388834298,inf
15,70,inf,inf,inf,46.52956049652737,inf
15,71,inf,inf,inf,483.001035195578,inf
15,72,inf,inf,inf,585.1529714527646,inf
15,73,13.0,934.6316010800758,934.6316010800758,408.71750635371615,2.286742276880154
15,74,inf,inf,inf,151.82226450688975,inf
15,75,inf,inf,inf,708.3572544980393,inf
15,76,inf,inf,inf,659.4679673797659,inf
15,77,inf,inf,inf,881.4193099768123,inf
15,78,inf,inf,inf,504.0,inf
15,79,inf,inf,inf,264.3671689147501,inf
15,80,inf,inf,inf,723.9979281738312,inf
15,81,inf,inf,inf,655.7232648000222,inf
15,82,inf,inf,inf,855.0286544905966,inf
15,83,inf,inf,inf,209.40152817016403,inf
15,84,inf,inf,inf,731.2632904775134,inf
15,85,inf,inf,inf,684.6152203975603,inf
15,86,inf,inf,inf,794.913831808203,inf
15,87,inf,inf,inf,853.5256293750059,inf
15,88,inf,inf,inf,516.500726040148,inf
15,89,inf,inf,inf,750.4165509901817,inf
15,90,inf,inf,inf,886.0276519386965,inf
15,91,inf,inf,inf,966.087470159923,inf
15,92,8.0,668.5117600329313,668.5117600329313,452.4477870428808,1.4775445458628644
15,93,6.0,429.14422766478407,429.14422766478407,254.65663156493687,1.6851877173885936
15,94,inf,inf,inf,561.9288211152726,inf
15,95,5.0,394.4041122946065,394.4041122946065,253.06125740618614,1.5585321765059923
15,96,inf,inf,inf,713.4206332872634,inf
15,97,inf,inf,inf,971.1621903678088,inf
15,98,inf,inf,inf,791.5964881175257,inf
15,99,inf,inf,inf,765.2555128844222,inf
15,100,inf,inf,inf,842.5022255163484,inf
15,101,inf,inf,inf,739.4930696091749,inf
15,102,7.0,589.3818177180199,589.3818177180199,354.3021309560528,1.6635006290468122
15,103,inf,inf,inf,206.52602741543257,inf
15,104,inf,inf,inf,540.2369850352713,inf
15,105,inf,inf,inf,256.3220630378899,inf
15,106,inf,inf,inf,625.8442298208078,inf
15,107,inf,inf,inf,927.7337980261364,inf
15,108,inf,inf,inf,971.8708761970388,inf
15,109,inf,inf,inf,768.1178295027398,inf
15,110,12.0,940.5605332682103,940.5605332682103,395.37956446938426,2.3788799872104707
15,111,inf,inf,inf,215.0348808914498,inf
16,17,inf,inf,inf,909.1237539521228,inf
16,18,inf,inf,inf,563.1127773368315,inf
16,19,inf,inf,inf,507.8976274801842,inf
16,20,inf,inf,inf,329.9969696830563,inf
16,21,inf,inf,inf,488.3298065856722,inf
16,22,inf,inf,inf,796.9868254870968,inf
16,23,inf,inf,inf,344.379151517626,inf
16,24,inf,inf,inf,839.7737790619567,inf
16,25,inf,inf,inf,629.3393361295638,inf
16,26,inf,inf,inf,115.80155439371269,inf
16,27,inf,inf,inf,738.3061695529843,inf
16,28,inf,inf,inf,465.79823958447935,inf
16,29,inf,inf,inf,708.0459024667822,inf
16,30,inf,inf,inf,786.0636106575599,inf
16,31,inf,inf,inf,808.7205945195163,inf
16,32,inf,inf,inf,108.2266141020775,inf
16,33,inf,inf,inf,642.9844477123844,inf
16,34,inf,inf,inf,68.30812543175226,inf
16,35,inf,inf,inf,410.96593532797823,inf
16,36,inf,inf,inf,691.9479749229706,inf
16,37,inf,inf,inf,455.2471856036015,inf
16,38,inf,inf,inf,646.3698631588574,inf
16,39,inf,inf,inf,400.7617746242773,inf
16,40,inf,inf,inf,299.60807732769825,inf
16,41,inf,inf,inf,85.0881895447306,inf
16,42,inf,inf,inf,753.0956114597933,inf
16,43,inf,inf,inf,581.7636977330229,inf
16,44,inf,inf,inf,272.4187952399761,inf
16,45,inf,inf,inf,233.21234958723778,inf
16,46,inf,inf,inf,372.6499698108132,inf
16,47,inf,inf,inf,580.2206476849992,inf
16,48,inf,inf,inf,562.645536728054,inf
16,49,inf,inf,inf,176.07100840286,inf
16,50,inf,inf,inf,595.0142855427927,inf
16,51,inf,inf,inf,564.1498028006391,inf
16,52,inf,inf,inf,780.7445164712974,inf
16,53,inf,inf,inf,428.86128293423735,inf
16,54,inf,inf,inf,323.10988842807024,inf
16,55,inf,inf,inf,705.6826482208558,inf
16,56,inf,inf,inf,518.5990744303349,inf
16,57,inf,inf,inf,650.0038461424671,inf
16,58,inf,inf,inf,500.3298911718148,inf
16,59,inf,inf,inf,451.0798155537443,inf
16,60,inf,inf,inf,509.878416879946,inf
16,61,inf,inf,inf,595.503988231817,inf
16,62,inf,inf,inf,258.00775182152955,inf
16,63,inf,inf,inf,36.76955262170047,inf
16,64,inf,inf,inf,411.42800099166806,inf
16,65,inf,inf,inf,649.5544626896193,inf
16,66,inf,inf,inf,550.6813960903346,inf
16,67,inf,inf,inf,621.1022460110735,inf
16,68,inf,inf,inf,913.7176806869833,inf
16,69,inf,inf,inf,339.24917096435183,inf
16,70,inf,inf,inf,507.5943262094248,inf
16,71,inf,inf,inf,128.73616430514,inf
16,72,inf,inf,inf,98.65596788841515,inf
16,73,inf,inf,inf,201.6953147695801,inf
16,74,inf,inf,inf,403.80812275138794,inf
16,75,inf,inf,inf,789.9145523409478,inf
16,76,inf,inf,inf,568.9507887330855,inf
16,77,inf,inf,inf,754.446154473598,inf
16,78,inf,inf,inf,512.4109678763716,inf
16,79,inf,inf,inf,699.6177527764715,inf
16,80,inf,inf,inf,631.7230405802846,inf
16,81,inf,inf,inf,760.7851207798428,inf
16,82,inf,inf,inf,756.3735849433136,inf
16,83,inf,inf,inf,625.2183618544805,inf
16,84,inf,inf,inf,818.7582060657469,inf
16,85,inf,inf,inf,660.0068181466006,inf
16,86,inf,inf,inf,670.1261075349922,inf
16,87,inf,inf,inf,433.7061216999364,inf
16,88,inf,inf,inf,399.2993864257745,inf
16,89,inf,inf,inf,910.6393358514665,inf
16,90,inf,inf,inf,491.8719345520742,inf
16,91,inf,inf,inf,695.955458344857,inf
16,92,inf,inf,inf,444.292696316291,inf
16,93,inf,inf,inf,390.56497538821884,inf
16,94,inf,inf,inf,270.60118255469615,inf
16,95,inf,inf,inf,347.09220676932523,inf
16,96,inf,inf,inf,678.8284024700204,inf
16,97,inf,inf,inf,807.827333035965,inf
16,98,inf,inf,inf,625.5429641519438,inf
16,99,inf,inf,inf,298.44429966075745,inf
16,100,inf,inf,inf,876.1306980125739,inf
16,101,inf,inf,inf,548.3365754716714,inf
16,102,inf,inf,inf,546.9707487608455,inf
16,103,inf,inf,inf,661.9622345723357,inf
16,104,inf,inf,inf,658.3654000629134,inf
16,105,inf,inf,inf,311.8012187275733,inf
16,106,inf,inf,inf,498.71234193671205,inf
16,107,inf,inf,inf,887.8744280583826,inf
16,108,inf,inf,inf,728.3364607102956,inf
16,109,inf,inf,inf,303.2655601943617,inf
16,110,inf,inf,inf,322.49341078539885,inf
16,111,inf,inf,inf,345.8279919266224,inf
17,18,inf,inf,inf,350.88744634141585,inf
17,19,inf,inf,inf,523.2991496266739,inf
17,20,inf,inf,inf,585.6005464478325,inf
17,21,inf,inf,inf,780.8969202141855,inf
17,22,inf,inf,inf,112.29425630903836,inf
17,23,inf,inf,inf,565.795899596312,inf
17,24,inf,inf,inf,519.3014538781882,inf
17,25,inf,inf,inf,281.8119940669666,inf
17,26,inf,inf,inf,865.6026802176619,inf
17,27,inf,inf,inf,208.13937638034758,inf
17,28,inf,inf,inf,459.80213135652167,inf
17,29,inf,inf,inf,203.83571816538927,inf
17,30,inf,inf,inf,628.8735962019713,inf
17,31,inf,inf,inf,450.9112994813947,inf
17,32,inf,inf,inf,996.2655268551653,inf
17,33,inf,inf,inf,295.8800432607782,inf
17,34,inf,inf,inf,850.6773771530544,inf
17,35,inf,inf,inf,968.3971292811643,inf
17,36,inf,inf,inf,341.0131962256006,inf
17,37,inf,inf,inf,920.9256213180303,inf
17,38,inf,inf,inf,263.0589287593181,inf
17,39,inf,inf,inf,543.6616594905328,inf
17,40,inf,inf,inf,618.4116751808621,inf
17,41,inf,inf,inf,826.2505673220443,inf
17,42,inf,inf,inf,205.34117950377123,inf
17,43,inf,inf,inf,349.75562897543193,inf
17,44,inf,inf,inf,637.9106520508966,inf
17,45,inf,inf,inf,915.5380931452279,inf
17,46,inf,inf,inf,865.2271378083329,inf
17,47,inf,inf,inf,691.6082706272388,inf
17,48,inf,inf,inf,346.6237152879185,inf
17,49,inf,inf,inf,934.1611210064353,inf
17,50,inf,inf,inf,370.10809231898725,inf
17,51,inf,inf,inf,378.033067336708,inf
17,52,inf,inf,inf,247.58836806279893,inf
17,53,inf,inf,inf,828.5022631230406,inf
17,54,inf,inf,inf,594.7116948572644,inf
17,55,inf,inf,inf,248.29418035870273,inf
17,56,inf,inf,inf,423.08982497810086,inf
17,57,inf,inf,inf,289.82235938588315,inf
17,58,inf,inf,inf,498.96693277210267,inf
17,59,inf,inf,inf,467.61629569552,inf
17,60,inf,inf,inf,916.3590999166211,inf
17,61,inf,inf,inf,858.8952206177422,inf
17,62,inf,inf,inf,986.0517227813153,inf
17,63,inf,inf,inf,876.0970265900918,inf
17,64,inf,inf,inf,501.6024322110091,inf
17,65,inf,inf,inf,720.850192481073,inf
17,66,inf,inf,inf,443.8423143414787,inf
17,67,inf,inf,inf,673.4166615105391,inf
17,68,inf,inf,inf,27.018512172212592,inf
17,69,inf,inf,inf,581.1781138343047,inf
17,70,inf,inf,inf,919.3617351184462,inf
17,71,inf,inf,inf,1021.857622176397,inf
17,72,inf,inf,inf,972.2473964994712,inf
17,73,inf,inf,inf,716.4837751128772,inf
17,74,inf,inf,inf,969.7035629510701,inf
17,75,inf,inf,inf,167.32304085211933,inf
17,76,inf,inf,inf,350.03571246374275,inf
17,77,inf,inf,inf,294.8643756034289,inf
17,78,inf,inf,inf,413.26625799839985,inf
17,79,inf,inf,inf,756.0535695306253,inf
17,80,inf,inf,inf,303.07754783223385,inf
17,81,inf,inf,inf,222.89908030317218,inf
17,82,inf,inf,inf,249.51352668743232,inf
17,83,inf,inf,inf,734.6209907156207,inf
17,84,inf,inf,inf,150.02999700059985,inf
17,85,inf,inf,inf,249.7218452598811,inf
17,86,inf,inf,inf,313.54266057428293,inf
17,87,inf,inf,inf,824.1583585695166,inf
17,88,inf,inf,inf,509.825460329317,inf
17,89,inf,inf,inf,231.10603626906848,inf
17,90,inf,inf,inf,778.2673062643709,inf
17,91,inf,inf,inf,557.2073222778035,inf
17,92,inf,inf,inf,484.6049937835969,inf
17,93,inf,inf,inf,653.4286495096461,inf
17,94,inf,inf,inf,662.3148797966115,inf
17,95,inf,inf,inf,684.6787567903651,inf
17,96,inf,inf,inf,234.3885662740399,inf
17,97,inf,inf,inf,364.81913327017264,inf
17,98,inf,inf,inf,381.58878390225254,inf
17,99,inf,inf,inf,911.6605728010837,inf
17,100,inf,inf,inf,33.421549934136806,inf
17,101,inf,inf,inf,440.2419789161411,inf
17,102,inf,inf,inf,518.9614629237898,inf
17,103,inf,inf,inf,797.0043914559066,inf
17,104,inf,inf,inf,333.2461552666437,inf
17,105,inf,inf,inf,997.6141538691198,inf
17,106,inf,inf,inf,422.30320860727545,inf
17,107,inf,inf,inf,140.089257261219,inf
17,108,inf,inf,inf,509.5134934425191,inf
17,109,inf,inf,inf,907.0832376358853,inf
17,110,inf,inf,inf,606.9233889050578,inf
17,111,inf,inf,inf,985.7692427743929,inf
18,19,inf,inf,inf,311.33261955664074,inf
18,20,inf,inf,inf,235.47823678633233,inf
18,21,inf,inf,inf,485.9238623488252,inf
18,22,inf,inf,inf,239.14012628582432,inf
18,23,inf,inf,inf,218.908656749796,inf
18,24,inf,inf,inf,535.286838993824,inf
18,25,inf,inf,inf,69.77105417004964,inf
18,26,inf,inf,inf,514.7445968633376,inf
18,27,inf,inf,inf,228.0,inf
18,28,inf,inf,inf,168.4280261714184,inf
18,29,inf,inf,inf,164.45364088398895,inf
18,30,inf,inf,inf,580.0,inf
18,31,inf,inf,inf,468.3855249684815,inf
18,32,inf,inf,inf,646.4711903867023,inf
18,33,inf,inf,inf,95.75489543621255,inf
18,34,inf,inf,inf,502.24496015390736,inf
18,35,inf,inf,inf,698.5649576095268,inf
18,36,inf,inf,inf,202.78066969018522,inf
18,37,inf,inf,inf,671.1259196305862,inf
18,38,inf,inf,inf,102.1077861869505,inf
18,39,inf,inf,inf,249.72384747957094,inf
18,40,inf,inf,inf,268.00186566514793,inf
18,41,inf,inf,inf,482.46036106606726,inf
18,42,inf,inf,inf,247.00809703327542,inf
18,43,inf,inf,inf,53.71219600798314,inf
18,44,inf,inf,inf,297.3819093354537,inf
18,45,inf,inf,inf,569.0869880782726,inf
18,46,inf,inf,inf,538.3121770868647,inf
18,47,inf,inf,inf,436.46763912116097,inf
18,48,inf,inf,inf,53.75872022286245,inf
18,49,inf,inf,inf,584.2302628245134,inf
18,50,inf,inf,inf,111.83022847155415,inf
18,51,inf,inf,inf,75.92759709091287,inf
18,52,inf,inf,inf,245.16525039246488,inf
18,53,inf,inf,inf,515.0009708728712,inf
18,54,inf,inf,inf,265.8270114190806,inf
18,55,inf,inf,inf,154.983870128475,inf
18,56,inf,inf,inf,177.39503938949363,inf
18,57,inf,inf,inf,174.39323381370048,inf
18,58,inf,inf,inf,274.5214017157861,inf
18,59,inf,inf,inf,116.81181447096864,inf
18,60,inf,inf,inf,685.4137436614471,inf
18,61,inf,inf,inf,669.1644043133197,inf
18,62,inf,inf,inf,675.1947867097316,inf
18,63,inf,inf,inf,528.9234349128426,inf
18,64,inf,inf,inf,175.5135322418189,inf
18,65,inf,inf,inf,579.617977636995,inf
18,66,inf,inf,inf,250.7309314783479,inf
18,67,inf,inf,inf,525.9353572445953,inf
18,68,inf,inf,inf,359.477398455035,inf
18,69,inf,inf,inf,256.4566240127168,inf
18,70,inf,inf,inf,687.165191202232,inf
18,71,inf,inf,inf,681.0763540161998,inf
18,72,inf,inf,inf,622.055463765089,inf
18,73,inf,inf,inf,379.73280079550676,inf
18,74,inf,inf,inf,697.636724950744,inf
18,75,inf,inf,inf,270.0240730009086,inf
18,76,inf,inf,inf,19.72308292331602,inf
18,77,inf,inf,inf,240.01874926763534,inf
18,78,inf,inf,inf,143.8923208513922,inf
18,79,inf,inf,inf,631.7064191537078,inf
18,80,inf,inf,inf,83.48652585896721,inf
18,81,inf,inf,inf,269.9814808463721,inf
18,82,inf,inf,inf,218.68927728629038,inf
18,83,inf,inf,inf,579.325469835394,inf
18,84,inf,inf,inf,296.08275870100914,inf
18,85,inf,inf,inf,103.36827366266692,inf
18,86,inf,inf,inf,153.44380078712857,inf
18,87,inf,inf,inf,512.0244134804511,inf
18,88,inf,inf,inf,168.11900546934007,inf
18,89,inf,inf,inf,422.1184667839113,inf
18,90,inf,inf,inf,484.5307007816945,inf
18,91,inf,inf,inf,380.5180679021694,inf
18,92,inf,inf,inf,190.0,inf
18,93,inf,inf,inf,389.0205650091008,inf
18,94,inf,inf,inf,311.4819416916493,inf
18,95,inf,inf,inf,403.8873605350878,inf
18,96,inf,inf,inf,116.82465493208187,inf
18,97,inf,inf,inf,330.28018408617856,inf
18,98,inf,inf,inf,165.3602128687551,inf
18,99,inf,inf,inf,571.8400125909344,inf
18,100,inf,inf,inf,318.9874605685935,inf
18,101,inf,inf,inf,154.5477272560163,inf
18,102,inf,inf,inf,336.304921165302,inf
18,103,inf,inf,inf,646.8461950108388,inf
18,104,inf,inf,inf,241.29857024027308,inf
18,105,inf,inf,inf,697.7248741445298,inf
18,106,inf,inf,inf,73.38937252763509,inf
18,107,inf,inf,inf,328.81149614938954,inf
18,108,inf,inf,inf,364.3212867785795,inf
18,109,inf,inf,inf,567.9947182853024,inf
18,110,inf,inf,inf,287.1689398246266,inf
18,111,inf,inf,inf,695.8455288352437,inf
19,20,inf,inf,inf,318.88869531546584,inf
19,21,inf,inf,inf,690.8270405825181,inf
19,22,inf,inf,inf,430.39052034170084,inf
19,23,inf,inf,inf,283.5365937581955,inf
19,24,inf,inf,inf,338.02366781040644,inf
19,25,inf,inf,inf,327.2491405641885,inf
19,26,inf,inf,inf,527.0464875131984,inf
19,27,inf,inf,inf,315.69605635801025,inf
19,28,inf,inf,inf,156.81836627130127,inf
19,29,inf,inf,inf,337.87127726399,inf
19,30,inf,inf,inf,318.8228348158268,inf
19,31,inf,inf,inf,301.0664378505183,inf
19,32,inf,inf,inf,614.8406297570127,inf
19,33,inf,inf,inf,398.7292314340648,inf
19,34,inf,inf,inf,475.96008235985505,inf
19,35,inf,inf,inf,446.33731638750527,inf
19,36,inf,inf,inf,513.5601230625291,inf
19,37,inf,inf,inf,397.84670414620757,inf
19,38,inf,inf,inf,307.07979419037,inf
19,39,13.0,695.7371567773472,695.7371567773472,134.08206442324789,5.188890548262743
19,40,inf,inf,inf,339.09438214160963,inf
19,41,inf,inf,inf,426.82080549101636,inf
19,42,inf,inf,inf,321.59135560521526,inf
19,43,inf,inf,inf,364.5229759562489,inf
19,44,inf,inf,inf,282.11345235560816,inf
19,45,inf,inf,inf,635.8647654965638,inf
19,46,inf,inf,inf,679.9558809216962,inf
19,47,inf,inf,inf,688.1453334870477,inf
19,48,inf,inf,inf,262.77366686941826,inf
19,49,inf,inf,inf,618.0396427414669,inf
19,50,inf,inf,inf,420.2594436773551,inf
19,51,inf,inf,inf,379.2584870507185,inf
19,52,inf,inf,inf,536.7103501890009,inf
19,53,inf,inf,inf,687.6118090899836,inf
19,54,17.0,1100.8691911333115,1100.8691911333115,223.6604569431083,4.92205553981022
19,55,inf,inf,inf,444.34671147652256,inf
19,56,inf,inf,inf,134.48048185517482,inf
19,57,inf,inf,inf,236.48467180770933,inf
19,58,inf,inf,inf,37.12142238654117,inf
19,59,inf,inf,inf,309.43335308269536,inf
19,60,inf,inf,inf,397.1901307938051,inf
19,61,8.0,561.2813126546315,561.2813126546315,361.61443555256477,1.5521540554567903
19,62,inf,inf,inf,489.52221604335796,inf
19,63,inf,inf,inf,487.29457210192686,inf
19,64,16.0,903.2173875177023,903.2173875177023,204.6191584383046,4.4141389027852656
19,65,inf,inf,inf,271.58240001885247,inf
19,66,inf,inf,inf,79.81227975693966,inf
19,67,inf,inf,inf,218.577217477028,inf
19,68,inf,inf,inf,515.2475133370369,inf
19,69,inf,inf,inf,207.87015177749788,inf
19,70,inf,inf,inf,399.8249617019928,inf
19,71,inf,inf,inf,584.041950548075,inf
19,72,inf,inf,inf,599.4005338669627,inf
19,73,17.0,1014.6854249492378,1014.6854249492378,315.15869018638847,3.2196016056201437
19,74,inf,inf,inf,448.12609832501386,inf
19,75,inf,inf,inf,362.2499137335991,inf
19,76,inf,inf,inf,330.76426651015373,inf
19,77,inf,inf,inf,543.4565300003304,inf
19,78,inf,inf,inf,167.5022387910084,inf
19,79,inf,inf,inf,326.0751447136074,inf
19,80,inf,inf,inf,387.8479083352133,inf
19,81,inf,inf,inf,313.4996012756635,inf
19,82,inf,inf,inf,511.5398322711536,inf
19,83,inf,inf,inf,268.77871939571406,inf
19,84,inf,inf,inf,387.4751604941922,inf
19,85,inf,inf,inf,335.2924096963723,inf
19,86,inf,inf,inf,462.3602491564343,inf
19,87,inf,inf,inf,687.4656355047865,inf
19,88,inf,inf,inf,248.4028985338134,inf
19,89,inf,inf,inf,435.6604182158393,inf
19,90,inf,inf,inf,691.2264462533244,inf
19,91,inf,inf,inf,677.5913222584835,inf
19,92,12.0,748.5655839020934,748.5655839020934,148.55302083767936,5.0390465281755175
19,93,10.0,509.1980515339461,509.1980515339461,142.21462653327893,3.5804900237514685
19,94,inf,inf,inf,388.6450823051798,inf
19,95,9.0,474.4579361637685,474.4579361637685,183.60010893242955,2.5841920188532326
19,96,inf,inf,inf,364.3514786576281,inf
19,97,inf,inf,inf,638.6274344247983,inf
19,98,inf,inf,inf,474.3838108536167,inf
19,99,inf,inf,inf,670.1290920412275,inf
19,100,inf,inf,inf,491.7570538385799,inf
